id,name,age,salary,hire_date,profile,department,bonus
1577,Name_814,35.0,60000,2025-04-04,"{""address"": ""Street 96, City 13"", ""phone"": ""8964621866"", ""email"": ""email_255@example.com""}",IT,1921.0
1578,Name_613,62.0,70000,2020-07-03,"{""address"": ""Street 28, City 15"", ""phone"": ""7985634444"", ""email"": ""email_677@example.com""}",HR,8234.0
1579,Name_405,46.0,,2025-08-30,"{""address"": ""Street 91, City 41"", ""phone"": ""8741008587"", ""email"": ""email_840@example.com""}",Finance,9002.0
1580,Name_346,49.0,,2024-10-07,"{""address"": ""Street 9, City 9"", ""phone"": ""4955260453"", ""email"": ""email_242@example.com""}",Marketing,2964.0
1581,Name_622,50.0,,2017-09-14,"{""address"": ""Street 42, City 19"", ""phone"": ""1055725554"", ""email"": ""email_712@example.com""}",IT,4254.0
1582,Name_420,22.0,70000,2022-12-01,"{""address"": ""Street 76, City 10"", ""phone"": ""4915874194"", ""email"": ""email_76@example.com""}",,2905.0
1583,Name_182,35.0,50000,2023-07-15,"{""address"": ""Street 94, City 2"", ""phone"": ""5693885355"", ""email"": ""email_704@example.com""}",Finance,2267.0
1584,Name_983,65.0,60000,2017-04-23,"{""address"": ""Street 52, City 21"", ""phone"": ""5097668049"", ""email"": ""email_733@example.com""}",Finance,3382.0
1585,Name_825,75.0,70000,2018-10-16,"{""address"": ""Street 58, City 20"", ""phone"": ""9303388743"", ""email"": ""email_120@example.com""}",,1561.0
1586,Name_1,27.0,,2025-02-09,"{""address"": ""Street 29, City 49"", ""phone"": ""1843715173"", ""email"": ""email_903@example.com""}",,2962.0
1587,Name_831,79.0,60000,2018-01-28,"{""address"": ""Street 41, City 33"", ""phone"": ""8754731080"", ""email"": ""email_181@example.com""}",IT,1093.0
1588,Name_950,53.0,,2020-03-04,"{""address"": ""Street 42, City 20"", ""phone"": ""6280684523"", ""email"": ""email_210@example.com""}",HR,4566.0
1589,Name_567,50.0,50000,2021-03-29,"{""address"": ""Street 94, City 49"", ""phone"": ""1900256657"", ""email"": ""email_62@example.com""}",IT,6231.0
1590,Name_371,40.0,50000,2023-12-05,"{""address"": ""Street 17, City 28"", ""phone"": ""2142153484"", ""email"": ""email_70@example.com""}",HR,6745.0
1591,Name_936,57.0,,,"{""address"": ""Street 97, City 7"", ""phone"": ""7505036667"", ""email"": ""email_834@example.com""}",Finance,1159.0
1592,Name_911,22.0,60000,2023-08-03,"{""address"": ""Street 13, City 26"", ""phone"": ""8823915589"", ""email"": ""email_329@example.com""}",Marketing,7376.0
1593,Name_661,51.0,,2018-10-25,"{""address"": ""Street 77, City 6"", ""phone"": ""1693518696"", ""email"": ""email_485@example.com""}",,5400.0
1594,Name_431,41.0,60000,2018-01-23,"{""address"": ""Street 49, City 21"", ""phone"": ""5164764803"", ""email"": ""email_35@example.com""}",IT,4406.0
1595,Name_969,34.0,70000,2025-01-25,"{""address"": ""Street 71, City 42"", ""phone"": ""2609124057"", ""email"": ""email_218@example.com""}",Finance,5763.0
1596,Name_309,48.0,,2024-09-15,"{""address"": ""Street 3, City 42"", ""phone"": ""8297538840"", ""email"": ""email_954@example.com""}",IT,8959.0
1597,Name_137,24.0,,2018-06-14,"{""address"": ""Street 21, City 10"", ""phone"": ""6128716219"", ""email"": ""email_698@example.com""}",HR,5732.0
1598,Name_202,34.0,60000,2022-02-23,,,8703.0
1599,Name_436,45.0,70000,2016-10-05,"{""address"": ""Street 93, City 24"", ""phone"": ""7682793722"", ""email"": ""email_364@example.com""}",HR,4756.0
1600,Name_313,55.0,,2019-12-31,"{""address"": ""Street 8, City 45"", ""phone"": ""5580690790"", ""email"": ""email_685@example.com""}",HR,8862.0
1601,Name_117,78.0,60000,2018-11-20,"{""address"": ""Street 75, City 28"", ""phone"": ""6385180655"", ""email"": ""email_393@example.com""}",HR,7822.0
1602,Name_666,39.0,,,"{""address"": ""Street 76, City 50"", ""phone"": ""9807519347"", ""email"": ""email_893@example.com""}",Finance,5921.0
1603,Name_937,,,2024-02-23,"{""address"": ""Street 17, City 13"", ""phone"": ""9431204885"", ""email"": ""email_454@example.com""}",,7324.0
1604,Name_803,54.0,60000,2017-01-14,"{""address"": ""Street 75, City 3"", ""phone"": ""8669235428"", ""email"": ""email_398@example.com""}",Marketing,6157.0
1605,Name_575,32.0,50000,2023-10-08,"{""address"": ""Street 59, City 26"", ""phone"": ""8083122410"", ""email"": ""email_392@example.com""}",IT,1126.0
1606,Name_244,67.0,50000,2023-04-19,"{""address"": ""Street 5, City 22"", ""phone"": ""7510674201"", ""email"": ""email_646@example.com""}",HR,4740.0
1607,Name_537,67.0,50000,2022-11-26,"{""address"": ""Street 45, City 33"", ""phone"": ""6377674510"", ""email"": ""email_974@example.com""}",,2193.0
1608,Name_602,42.0,,2015-10-12,"{""address"": ""Street 61, City 16"", ""phone"": ""7782533005"", ""email"": ""email_353@example.com""}",IT,8135.0
1609,Name_75,70.0,,2023-06-19,"{""address"": ""Street 45, City 8"", ""phone"": ""1801719172"", ""email"": ""email_392@example.com""}",,
1610,Name_806,,70000,2017-05-23,"{""address"": ""Street 57, City 43"", ""phone"": ""7433279318"", ""email"": ""email_369@example.com""}",IT,7752.0
1611,Name_386,72.0,,2019-03-26,"{""address"": ""Street 41, City 30"", ""phone"": ""2318588557"", ""email"": ""email_607@example.com""}",,1711.0
1612,Name_903,55.0,70000,2019-04-14,"{""address"": ""Street 90, City 19"", ""phone"": ""6537977033"", ""email"": ""email_582@example.com""}",Marketing,8543.0
1613,Name_210,19.0,,2024-09-12,"{""address"": ""Street 48, City 47"", ""phone"": ""4432024367"", ""email"": ""email_434@example.com""}",,8449.0
1614,Name_475,44.0,50000,2016-10-03,"{""address"": ""Street 59, City 10"", ""phone"": ""2618029368"", ""email"": ""email_671@example.com""}",,2248.0
1615,Name_418,66.0,50000,2022-12-21,"{""address"": ""Street 22, City 39"", ""phone"": ""2042996393"", ""email"": ""email_120@example.com""}",HR,9452.0
1616,Name_347,49.0,60000,2025-07-11,"{""address"": ""Street 51, City 28"", ""phone"": ""9295454199"", ""email"": ""email_713@example.com""}",HR,1813.0
1617,Name_529,38.0,60000,2023-05-15,"{""address"": ""Street 86, City 44"", ""phone"": ""2305891568"", ""email"": ""email_911@example.com""}",HR,
1618,Name_640,21.0,70000,2019-10-02,"{""address"": ""Street 2, City 40"", ""phone"": ""1837842167"", ""email"": ""email_401@example.com""}",,5522.0
1619,Name_939,61.0,70000,2022-12-12,"{""address"": ""Street 92, City 5"", ""phone"": ""6797636533"", ""email"": ""email_391@example.com""}",Marketing,1280.0
1620,Name_955,36.0,60000,2022-04-01,"{""address"": ""Street 59, City 21"", ""phone"": ""9785382633"", ""email"": ""email_801@example.com""}",IT,3071.0
1621,Name_876,19.0,70000,2021-09-15,"{""address"": ""Street 41, City 38"", ""phone"": ""5453327474"", ""email"": ""email_578@example.com""}",HR,1085.0
1622,Name_763,43.0,,2015-10-02,"{""address"": ""Street 96, City 12"", ""phone"": ""3011598026"", ""email"": ""email_183@example.com""}",Finance,5459.0
1623,Name_179,51.0,50000,,,,4945.0
1624,Name_182,31.0,60000,2017-05-20,"{""address"": ""Street 96, City 33"", ""phone"": ""4987582749"", ""email"": ""email_334@example.com""}",Marketing,6577.0
1625,Name_664,32.0,60000,2018-05-29,"{""address"": ""Street 53, City 36"", ""phone"": ""5488536956"", ""email"": ""email_587@example.com""}",Marketing,1270.0
1626,Name_25,37.0,,2024-04-18,"{""address"": ""Street 67, City 16"", ""phone"": ""8706520258"", ""email"": ""email_323@example.com""}",HR,4848.0
1627,Name_967,51.0,70000,2025-08-27,"{""address"": ""Street 51, City 9"", ""phone"": ""5941757959"", ""email"": ""email_157@example.com""}",HR,7893.0
1628,Name_180,53.0,60000,2020-08-22,"{""address"": ""Street 50, City 19"", ""phone"": ""4374624908"", ""email"": ""email_710@example.com""}",Finance,8886.0
1629,Name_710,36.0,60000,2021-05-13,"{""address"": ""Street 41, City 24"", ""phone"": ""1623988944"", ""email"": ""email_96@example.com""}",Finance,
1630,Name_501,26.0,,2017-05-28,,HR,4775.0
1631,Name_856,24.0,50000,2017-06-10,"{""address"": ""Street 89, City 6"", ""phone"": ""2352353497"", ""email"": ""email_478@example.com""}",IT,
1632,Name_161,47.0,60000,2021-05-18,"{""address"": ""Street 73, City 2"", ""phone"": ""6424494608"", ""email"": ""email_677@example.com""}",HR,9619.0
1633,Name_177,30.0,60000,2016-08-04,"{""address"": ""Street 90, City 10"", ""phone"": ""4691651580"", ""email"": ""email_627@example.com""}",HR,2643.0
1634,Name_285,44.0,,2016-09-06,"{""address"": ""Street 65, City 37"", ""phone"": ""3449802093"", ""email"": ""email_460@example.com""}",Marketing,5091.0
1635,Name_63,61.0,60000,2018-08-29,"{""address"": ""Street 77, City 20"", ""phone"": ""6463826328"", ""email"": ""email_387@example.com""}",HR,8135.0
1636,Name_662,52.0,60000,,"{""address"": ""Street 12, City 6"", ""phone"": ""1691487432"", ""email"": ""email_210@example.com""}",HR,3429.0
1637,Name_666,30.0,50000,2024-11-13,"{""address"": ""Street 9, City 47"", ""phone"": ""8645903614"", ""email"": ""email_72@example.com""}",HR,4230.0
1638,Name_156,32.0,,2021-08-08,"{""address"": ""Street 54, City 1"", ""phone"": ""8048955210"", ""email"": ""email_131@example.com""}",IT,4639.0
1639,Name_882,63.0,,,"{""address"": ""Street 1, City 4"", ""phone"": ""8834392717"", ""email"": ""email_612@example.com""}",Marketing,8712.0
1640,Name_469,73.0,50000,2016-04-24,,,9016.0
1641,Name_49,26.0,50000,2017-04-29,"{""address"": ""Street 6, City 19"", ""phone"": ""6111732228"", ""email"": ""email_537@example.com""}",,8718.0
1642,Name_967,62.0,50000,2016-10-27,"{""address"": ""Street 96, City 14"", ""phone"": ""1723019360"", ""email"": ""email_216@example.com""}",,2921.0
1643,Name_849,40.0,,2022-05-15,"{""address"": ""Street 75, City 47"", ""phone"": ""3315175572"", ""email"": ""email_482@example.com""}",,3887.0
1644,Name_84,71.0,,2018-01-03,"{""address"": ""Street 44, City 2"", ""phone"": ""2909122757"", ""email"": ""email_451@example.com""}",Marketing,3384.0
1645,Name_361,53.0,70000,2025-05-30,"{""address"": ""Street 23, City 4"", ""phone"": ""8968231343"", ""email"": ""email_865@example.com""}",HR,7487.0
1646,Name_689,70.0,60000,2017-10-04,"{""address"": ""Street 2, City 8"", ""phone"": ""4328572186"", ""email"": ""email_458@example.com""}",,6359.0
1647,Name_148,57.0,50000,2023-01-12,"{""address"": ""Street 17, City 7"", ""phone"": ""1725103613"", ""email"": ""email_186@example.com""}",HR,9245.0
1648,Name_630,20.0,70000,2017-06-22,"{""address"": ""Street 10, City 11"", ""phone"": ""7888362735"", ""email"": ""email_444@example.com""}",,4968.0
1649,Name_342,51.0,60000,2023-11-14,"{""address"": ""Street 97, City 41"", ""phone"": ""4125682893"", ""email"": ""email_237@example.com""}",IT,3074.0
1650,Name_476,36.0,70000,2020-07-24,"{""address"": ""Street 33, City 50"", ""phone"": ""7458097281"", ""email"": ""email_942@example.com""}",HR,2266.0
1651,Name_63,45.0,50000,2022-12-26,"{""address"": ""Street 78, City 18"", ""phone"": ""7324661391"", ""email"": ""email_499@example.com""}",Marketing,8203.0
1652,Name_701,40.0,,2019-02-06,"{""address"": ""Street 36, City 6"", ""phone"": ""6195768158"", ""email"": ""email_311@example.com""}",IT,9367.0
1653,Name_360,57.0,50000,2022-10-24,"{""address"": ""Street 92, City 42"", ""phone"": ""7625750069"", ""email"": ""email_579@example.com""}",IT,9730.0
1654,Name_561,,50000,2017-11-20,"{""address"": ""Street 72, City 1"", ""phone"": ""2391175538"", ""email"": ""email_353@example.com""}",Marketing,3522.0
1655,Name_327,62.0,70000,,"{""address"": ""Street 77, City 25"", ""phone"": ""1614804459"", ""email"": ""email_147@example.com""}",IT,5670.0
1656,Name_769,24.0,,2024-11-26,"{""address"": ""Street 90, City 9"", ""phone"": ""2868153971"", ""email"": ""email_595@example.com""}",HR,3349.0
1657,Name_736,58.0,60000,2025-07-11,,Finance,4746.0
1658,Name_141,29.0,60000,2019-07-07,"{""address"": ""Street 96, City 38"", ""phone"": ""6307844945"", ""email"": ""email_487@example.com""}",Finance,5383.0
1659,Name_990,78.0,,2021-05-11,"{""address"": ""Street 88, City 44"", ""phone"": ""8759602227"", ""email"": ""email_375@example.com""}",,4768.0
1660,Name_215,31.0,60000,,"{""address"": ""Street 79, City 39"", ""phone"": ""2852801571"", ""email"": ""email_4@example.com""}",,5478.0
1661,Name_435,63.0,70000,2021-08-28,"{""address"": ""Street 45, City 5"", ""phone"": ""5436760081"", ""email"": ""email_883@example.com""}",HR,3068.0
1662,Name_891,32.0,60000,2015-12-08,"{""address"": ""Street 51, City 37"", ""phone"": ""5560758973"", ""email"": ""email_565@example.com""}",Marketing,1681.0
1663,Name_952,20.0,70000,2023-06-13,"{""address"": ""Street 53, City 29"", ""phone"": ""5076055556"", ""email"": ""email_432@example.com""}",HR,6386.0
1664,Name_723,32.0,60000,2020-09-16,"{""address"": ""Street 32, City 19"", ""phone"": ""1701038254"", ""email"": ""email_559@example.com""}",,9338.0
1665,Name_318,68.0,70000,2016-02-18,"{""address"": ""Street 64, City 17"", ""phone"": ""6260757732"", ""email"": ""email_593@example.com""}",IT,3304.0
1666,Name_32,41.0,,2015-11-04,"{""address"": ""Street 95, City 38"", ""phone"": ""8301802213"", ""email"": ""email_208@example.com""}",HR,
1667,Name_670,69.0,60000,2016-10-24,"{""address"": ""Street 30, City 24"", ""phone"": ""7270528438"", ""email"": ""email_297@example.com""}",HR,
1668,Name_285,63.0,70000,2021-01-07,"{""address"": ""Street 43, City 50"", ""phone"": ""7851877077"", ""email"": ""email_187@example.com""}",Marketing,4686.0
1669,Name_305,25.0,50000,2021-01-28,"{""address"": ""Street 25, City 7"", ""phone"": ""4349633301"", ""email"": ""email_872@example.com""}",,4998.0
1670,Name_429,22.0,50000,2016-06-03,"{""address"": ""Street 52, City 18"", ""phone"": ""6310540017"", ""email"": ""email_380@example.com""}",HR,4644.0
1671,Name_477,79.0,50000,2020-05-22,"{""address"": ""Street 70, City 48"", ""phone"": ""1792579599"", ""email"": ""email_963@example.com""}",IT,5516.0
1672,Name_286,68.0,60000,,"{""address"": ""Street 4, City 20"", ""phone"": ""4014512518"", ""email"": ""email_250@example.com""}",IT,1396.0
1673,Name_144,,70000,2021-08-30,"{""address"": ""Street 46, City 11"", ""phone"": ""2533427497"", ""email"": ""email_86@example.com""}",Finance,4358.0
1674,Name_424,31.0,,2025-01-30,"{""address"": ""Street 79, City 50"", ""phone"": ""9668626689"", ""email"": ""email_148@example.com""}",,6753.0
1675,Name_19,33.0,60000,2025-03-03,"{""address"": ""Street 61, City 30"", ""phone"": ""3453941088"", ""email"": ""email_691@example.com""}",IT,7243.0
1676,Name_18,37.0,70000,2024-04-23,"{""address"": ""Street 76, City 34"", ""phone"": ""7459265834"", ""email"": ""email_257@example.com""}",Marketing,5910.0
1677,Name_769,41.0,50000,2016-07-03,"{""address"": ""Street 100, City 28"", ""phone"": ""8104875337"", ""email"": ""email_292@example.com""}",,8902.0
1678,Name_590,23.0,50000,2016-11-25,"{""address"": ""Street 7, City 34"", ""phone"": ""8099388505"", ""email"": ""email_936@example.com""}",IT,
1679,Name_371,72.0,60000,2025-01-29,"{""address"": ""Street 22, City 47"", ""phone"": ""2489822955"", ""email"": ""email_123@example.com""}",HR,5495.0
1680,Name_175,74.0,70000,2018-07-11,"{""address"": ""Street 79, City 45"", ""phone"": ""3287021644"", ""email"": ""email_264@example.com""}",,6387.0
1681,Name_194,48.0,60000,2022-01-23,"{""address"": ""Street 36, City 6"", ""phone"": ""1461170055"", ""email"": ""email_748@example.com""}",IT,3061.0
1682,Name_502,23.0,,2020-10-19,"{""address"": ""Street 83, City 17"", ""phone"": ""4337118440"", ""email"": ""email_725@example.com""}",HR,3912.0
1683,Name_988,52.0,60000,2021-08-05,"{""address"": ""Street 58, City 34"", ""phone"": ""4885669459"", ""email"": ""email_435@example.com""}",Finance,6389.0
1684,Name_113,32.0,60000,2025-01-28,"{""address"": ""Street 82, City 1"", ""phone"": ""1654433616"", ""email"": ""email_569@example.com""}",,
1685,Name_114,46.0,50000,2024-11-25,"{""address"": ""Street 42, City 27"", ""phone"": ""7733229364"", ""email"": ""email_985@example.com""}",,4056.0
1686,Name_222,20.0,50000,2019-01-13,,IT,3482.0
1687,Name_678,28.0,70000,2016-02-19,"{""address"": ""Street 41, City 16"", ""phone"": ""6628168597"", ""email"": ""email_438@example.com""}",Finance,3513.0
1688,Name_947,20.0,,2023-06-06,"{""address"": ""Street 89, City 12"", ""phone"": ""4302797977"", ""email"": ""email_630@example.com""}",Marketing,
1689,Name_831,45.0,50000,2025-05-04,"{""address"": ""Street 35, City 35"", ""phone"": ""6790298069"", ""email"": ""email_475@example.com""}",IT,5118.0
1690,Name_644,27.0,50000,2024-03-21,"{""address"": ""Street 97, City 18"", ""phone"": ""1557228283"", ""email"": ""email_998@example.com""}",IT,3394.0
1691,Name_897,67.0,,2019-02-22,"{""address"": ""Street 17, City 22"", ""phone"": ""3123168543"", ""email"": ""email_562@example.com""}",Marketing,9883.0
1692,Name_264,50.0,,2021-10-03,"{""address"": ""Street 33, City 17"", ""phone"": ""4990666311"", ""email"": ""email_193@example.com""}",Marketing,9720.0
1693,Name_925,65.0,70000,2021-09-10,"{""address"": ""Street 90, City 1"", ""phone"": ""1228138399"", ""email"": ""email_125@example.com""}",Marketing,2312.0
1694,Name_55,33.0,,2018-10-02,"{""address"": ""Street 81, City 45"", ""phone"": ""5403363552"", ""email"": ""email_133@example.com""}",Marketing,5248.0
1695,Name_871,76.0,,2024-05-01,"{""address"": ""Street 86, City 10"", ""phone"": ""5532097744"", ""email"": ""email_621@example.com""}",Marketing,
1696,Name_643,27.0,50000,2019-01-26,"{""address"": ""Street 30, City 39"", ""phone"": ""8094186420"", ""email"": ""email_104@example.com""}",HR,6737.0
1697,Name_800,50.0,60000,2021-07-10,"{""address"": ""Street 60, City 22"", ""phone"": ""1408995356"", ""email"": ""email_402@example.com""}",HR,3838.0
1698,Name_778,,70000,2023-10-11,"{""address"": ""Street 70, City 30"", ""phone"": ""3067450825"", ""email"": ""email_323@example.com""}",Marketing,6167.0
1699,Name_458,20.0,,2020-05-15,"{""address"": ""Street 88, City 24"", ""phone"": ""1622291263"", ""email"": ""email_836@example.com""}",Finance,9281.0
1700,Name_979,22.0,70000,2022-07-06,"{""address"": ""Street 57, City 38"", ""phone"": ""7487445453"", ""email"": ""email_262@example.com""}",Finance,9202.0
1701,Name_878,29.0,60000,2018-11-29,"{""address"": ""Street 29, City 25"", ""phone"": ""4674842012"", ""email"": ""email_84@example.com""}",Marketing,
1702,Name_162,74.0,50000,2024-04-11,"{""address"": ""Street 42, City 12"", ""phone"": ""2169266964"", ""email"": ""email_76@example.com""}",HR,4980.0
1703,Name_380,61.0,,2023-10-21,"{""address"": ""Street 55, City 37"", ""phone"": ""7314868134"", ""email"": ""email_603@example.com""}",Finance,6357.0
1704,Name_993,30.0,60000,2019-08-03,"{""address"": ""Street 69, City 43"", ""phone"": ""5938925007"", ""email"": ""email_540@example.com""}",HR,9251.0
